"model_id","location","origin_date","horizon","target_end_date","value","output_type","output_type_id"
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.749403780522839,"quantile",0.65
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.797214166942826,"quantile",0.7
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.843586584696699,"quantile",0.75
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.865662529031852,"quantile",0.8
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.890202222440867,"quantile",0.85
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,0.914961741296055,"quantile",0.9
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,1.22717466315768,"quantile",0.95
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,1.39436304588605,"quantile",0.975
"sismid-var2_log","HHS Region 10",2020-08-29,2,2020-09-12,1.68287524458349,"quantile",0.99
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.223098002296801,"quantile",0.01
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.295966774947544,"quantile",0.025
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.338806093712653,"quantile",0.05
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.384406076154391,"quantile",0.1
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.426671040626054,"quantile",0.15
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.443480510879228,"quantile",0.2
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.485676345827449,"quantile",0.25
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.502459846407372,"quantile",0.3
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.564583118467466,"quantile",0.35
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.610872659661449,"quantile",0.4
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.653455690503265,"quantile",0.45
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.686107417840413,"quantile",0.5
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.715654430235397,"quantile",0.55
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.758337086368554,"quantile",0.6
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.81010601234501,"quantile",0.65
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.866770449512429,"quantile",0.7
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,0.901625496935976,"quantile",0.75
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,1.04225345465166,"quantile",0.8
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,1.09266633646935,"quantile",0.85
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,1.20811142235288,"quantile",0.9
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,1.41101800803316,"quantile",0.95
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,1.65833985393465,"quantile",0.975
"sismid-var2_log","HHS Region 10",2020-08-29,3,2020-09-19,1.69356594759395,"quantile",0.99
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.177782966456067,"quantile",0.01
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.21530314850244,"quantile",0.025
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.242578813448498,"quantile",0.05
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.326928548079487,"quantile",0.1
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.417610893209846,"quantile",0.15
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.439553652508824,"quantile",0.2
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.458708421202084,"quantile",0.25
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.522525947975728,"quantile",0.3
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.531671562470348,"quantile",0.35
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.564003449712039,"quantile",0.4
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.580543234641866,"quantile",0.45
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.63963476783131,"quantile",0.5
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.690029394618191,"quantile",0.55
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.708369975119828,"quantile",0.6
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.784173891653555,"quantile",0.65
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.844018088267352,"quantile",0.7
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,0.885989205248534,"quantile",0.75
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,1.0084606315631,"quantile",0.8
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,1.16950551859788,"quantile",0.85
